combination_instance_id,rule_id,standard,traffic_action,source_kind,source_key,source_model_path,load_case_id,stage,permanent_category,factor
bs_combination_1_sls_ha__ha_000205,bs_combination_1_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_1_sls_ha__ha_000205,bs_combination_1_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_1_sls_ha__ha_000205,bs_combination_1_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_1_sls_ha__ha_000205,bs_combination_1_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000205,traffic/ha/ha_000205/ha_000205.std,205,superimposed,,1.2
bs_combination_2_uls_ha__ha_000008,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000008,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000008,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000008,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000008,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000008,traffic/ha/ha_000008/ha_000008.std,8,superimposed,,1.25
bs_combination_2_uls_ha__ha_000009,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000009,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000009,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000009,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000009,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000009,traffic/ha/ha_000009/ha_000009.std,9,superimposed,,1.25
bs_combination_2_uls_ha__ha_000010,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000010,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000010,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000010,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000010,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000010,traffic/ha/ha_000010/ha_000010.std,10,superimposed,,1.25
bs_combination_2_uls_ha__ha_000025,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000025,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000025,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000025,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000025,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000025,traffic/ha/ha_000025/ha_000025.std,25,superimposed,,1.25
bs_combination_2_uls_ha__ha_000026,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000026,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000026,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000026,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000026,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000026,traffic/ha/ha_000026/ha_000026.std,26,superimposed,,1.25
bs_combination_2_uls_ha__ha_000027,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000027,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000027,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000027,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000027,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000027,traffic/ha/ha_000027/ha_000027.std,27,superimposed,,1.25
bs_combination_2_uls_ha__ha_000035,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000035,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000035,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000035,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000035,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000035,traffic/ha/ha_000035/ha_000035.std,35,superimposed,,1.25
bs_combination_2_uls_ha__ha_000041,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000041,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000041,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000041,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000041,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000041,traffic/ha/ha_000041/ha_000041.std,41,superimposed,,1.25
bs_combination_2_uls_ha__ha_000045,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000045,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000045,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000045,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000045,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000045,traffic/ha/ha_000045/ha_000045.std,45,superimposed,,1.25
bs_combination_2_uls_ha__ha_000137,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000137,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000137,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000137,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000137,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000137,traffic/ha/ha_000137/ha_000137.std,137,superimposed,,1.25
bs_combination_2_uls_ha__ha_000162,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000162,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000162,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000162,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000162,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000162,traffic/ha/ha_000162/ha_000162.std,162,superimposed,,1.25
bs_combination_2_uls_ha__ha_000178,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000178,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000178,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000178,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000178,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000178,traffic/ha/ha_000178/ha_000178.std,178,superimposed,,1.25
bs_combination_2_uls_ha__ha_000179,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000179,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000179,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000179,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000179,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000179,traffic/ha/ha_000179/ha_000179.std,179,superimposed,,1.25
bs_combination_2_uls_ha__ha_000205,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000205,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_2_uls_ha__ha_000205,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_2_uls_ha__ha_000205,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
bs_combination_2_uls_ha__ha_000205,bs_combination_2_uls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000205,traffic/ha/ha_000205/ha_000205.std,205,superimposed,,1.25
bs_combination_2_sls_ha__ha_000008,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000008,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000008,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000008,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000008,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000008,traffic/ha/ha_000008/ha_000008.std,8,superimposed,,1
bs_combination_2_sls_ha__ha_000009,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000009,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000009,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000009,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000009,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000009,traffic/ha/ha_000009/ha_000009.std,9,superimposed,,1
bs_combination_2_sls_ha__ha_000010,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000010,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000010,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000010,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000010,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000010,traffic/ha/ha_000010/ha_000010.std,10,superimposed,,1
bs_combination_2_sls_ha__ha_000025,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000025,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000025,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000025,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000025,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000025,traffic/ha/ha_000025/ha_000025.std,25,superimposed,,1
bs_combination_2_sls_ha__ha_000026,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000026,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000026,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000026,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000026,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000026,traffic/ha/ha_000026/ha_000026.std,26,superimposed,,1
bs_combination_2_sls_ha__ha_000027,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000027,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000027,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000027,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000027,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000027,traffic/ha/ha_000027/ha_000027.std,27,superimposed,,1
bs_combination_2_sls_ha__ha_000035,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000035,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000035,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000035,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000035,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000035,traffic/ha/ha_000035/ha_000035.std,35,superimposed,,1
bs_combination_2_sls_ha__ha_000041,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000041,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000041,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_ha__ha_000041,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_ha__ha_000041,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,traffic_case,ha_000041,traffic/ha/ha_000041/ha_000041.std,41,superimposed,,1
bs_combination_2_sls_ha__ha_000045,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_ha__ha_000045,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_ha__ha_000045,bs_combination_2_sls_ha,BS 5400:Part 2 / BD 37/01,ha,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
